"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"279","f79a2729-d0b0-4a28-becd-d3ac11ef034d","IMG_0988.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"280","b9bd93eb-36a1-4489-95e1-9f93d7c89804","IMG_3404.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"281","647cc54c-3d07-4e1b-bf8e-9d3291477fea","IMG_0589.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"282","7b62485b-ccc8-4875-8f54-7c18f20a10a3","IMG_6381.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"283","11a13b7c-99aa-42ff-bda5-993eda1a3063","IMG_2346.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"284","dddfa323-ce32-4c7a-b354-3716932cee01","IMG_1001.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"285","28a8a1ff-2f78-4028-a298-11924f768aa2","IMG_1430.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"286","102cff03-05a5-40e4-8c80-36e4fc3dec7a","IMG_4855.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"287","704a3d83-562b-4cf0-8876-a5e1dcfdd6ad","IMG_1358.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"288","812f63b7-153a-44b7-ba68-d63b5bdec1a5","IMG_0923.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"289","61c9dd6c-b5e4-4435-9d68-2beb3e91db70","IMG_0611.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"290","0da8ad77-73c0-469e-8b26-429e373f5744","IMG_1162.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"291","79c44534-8349-4eba-9a4b-c01296f1f0a5","IMG_3406.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"292","d1da3e87-ecf7-4fd6-9cb9-eb5ed5a39bb6","IMG_1360.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"293","1db1c3fa-60df-48df-ae62-b2fd52cf7f74","IMG_1166.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"294","6d93dc3e-478d-45e9-b904-902fddc72269","IMG_0590.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"295","609c086a-4781-4def-8843-1a6697b12cef","IMG_1466.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"296","90926871-323c-44e4-9940-7daed1bb1358","IMG_1048.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"297","a105e712-5164-4359-b2f9-ec9ac30fcf3e","IMG_0584.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"298","2a8a1f9f-5af9-4e7a-b002-ea636b8e45c1","IMG_1429.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"299","caf35202-8b6c-4c6b-85a9-9f556eac346b","IMG_0952.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
"300","c738a20a-e4ce-44d3-9c35-10715e29aa61","IMG_2938.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-08T07:14:56.565390Z","Controlled KDI Claude semantic indexing for exact cohort ordinals 131-300."
