asset_id,filename,rule_id,state,severity
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,PEOPLE_ROLE,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,PEOPLE_ACTION,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,PEOPLE_APPEARANCE,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ACTION_ANATOMY,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TREATMENT_ACTION,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TREATMENT_ANATOMY,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TREATMENT_CLINICAL_OBSERVATION,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ACTION_CLINICAL_OBSERVATION,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,RELATIONSHIP_INTEGRITY,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,ENVIRONMENT_NARRATIVE,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,CINEMATOGRAPHY_COMPOSITION,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,GLOBAL_STRUCTURED_FACTS,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,NARRATIVE_CLAIMS,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,TRANSCRIPT_VISUAL,NOT_APPLICABLE,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,MARKETING_VISIBLE_CONTENT,PASS,
bfae6c51-5d71-47ae-a3e1-6d07092b8896,IMG_2963.MP4,SEARCH_REPRESENTATION,INCOMPLETE,P2
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,IDENTITY_PROVENANCE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,LOCKED_LAYER_ARCHITECTURE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TEMPORAL_STRUCTURE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,PEOPLE_ROLE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,PEOPLE_ACTION,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,PEOPLE_APPEARANCE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ACTION_ANATOMY,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TREATMENT_ACTION,PASS_WITH_UNCERTAINTY,P2
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TREATMENT_ANATOMY,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TREATMENT_CLINICAL_OBSERVATION,PASS_WITH_UNCERTAINTY,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ACTION_CLINICAL_OBSERVATION,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,RELATIONSHIP_INTEGRITY,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,ENVIRONMENT_NARRATIVE,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,CINEMATOGRAPHY_COMPOSITION,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,GLOBAL_STRUCTURED_FACTS,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,NARRATIVE_CLAIMS,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,TRANSCRIPT_VISUAL,PASS_WITH_UNCERTAINTY,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,OCR_VISUAL,PASS_WITH_UNCERTAINTY,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,MARKETING_VISIBLE_CONTENT,PASS,
753eb5f3-82c7-4148-a226-d5b960fd8619,IMG_1160.MP4,SEARCH_REPRESENTATION,INCOMPLETE,P2
